,text,sentiment,clean_message
473,Don't waste your time here.,0,dont waste time
474,"Total letdown, I would much rather just go to the Camelback Flower Shop and Cartel Coffee.",0,total letdown would much rather go camelback flower shop cartel coffee
475,"Third, the cheese on my friend's burger was cold.",0,third cheese friend burger cold
476,We enjoy their pizza and brunch.,1,enjoy pizza brunch
477,The steaks are all well trimmed and also perfectly cooked.,1,steak well trim also perfectly cook
478,We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.,1,group 70 claim would 40 handle u beautifully
479,I LOVED it!,1,love
480,We asked for the bill to leave without eating and they didn't bring that either.,0,ask bill leave without eat didnt bring either
481,"This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.",1,place jewel la vega exactly ive hop find nearly ten year live
482,Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.,0,seafood limit boiled shrimp crab legs crab leg definitely taste fresh
483,The selection of food was not the best.,0,selection food best
484,Delicious and I will absolutely be back!,1,delicious absolutely back
485,"This isn't a small family restaurant, this is a fine dining establishment.",1,isnt small family restaurant fine din establishment
486,They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.,1,toro tartare cavier extraordinary like thinly slice wagyu white truffle
487,I dont think I will be back for a very long time.,0,dont think back long time
488,"It was attached to a gas station, and that is rarely a good sign.",0,attach gas station rarely good sign
489,How awesome is that.,1,awesome
490,I will be back many times soon.,1,back many time soon
491,The menu had so much good stuff on it i could not decide!,1,menu much good stuff could decide
492,"Worse of all, he humiliated his worker right in front of me..Bunch of horrible name callings.",0,bad humiliate worker right front mebunch horrible name calling
493,CONCLUSION: Very filling meals.,1,conclusion filling meal
494,Their daily specials are always a hit with my group.,1,daily special always hit group
495,And then tragedy struck.,0,tragedy strike
496,The pancake was also really good and pretty large at that.,1,pancake also really good pretty large
497,"This was my first crawfish experience, and it was delicious!",1,first crawfish experience delicious
498,Their monster chicken fried steak and eggs is my all time favorite.,1,monster chicken fry steak egg time favorite
499,Waitress was sweet and funny.,1,waitress sweet funny
500,"I also had to taste my Mom's multi-grain pumpkin pancakes with pecan butter and they were amazing, fluffy, and delicious!",1,also taste mom multigrain pumpkin pancake pecan butter amaze fluffy delicious
501,"I'd rather eat airline food, seriously.",0,id rather eat airline food seriously
502,Cant say enough good things about this place.,1,cant say enough good thing place
503,The ambiance was incredible.,1,ambiance incredible
504,The waitress and manager are so friendly.,1,waitress manager friendly
505,I would not recommend this place.,0,would recommend place
506,Overall I wasn't very impressed with Noca.,0,overall wasnt impress noca
507,My gyro was basically lettuce only.,0,gyro basically lettuce
508,Terrible service!,0,terrible service
509,Thoroughly disappointed!,0,thoroughly disappointed
510,"I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here.",1,dont much pasta love homemade hand make pasta thin pizza
511,"Give it a try, you will be happy you did.",1,give try happy
512,By far the BEST cheesecurds we have ever had!,1,far best cheesecurds ever
513,Reasonably priced also!,1,reasonably price also
514,Everything was perfect the night we were in.,1,everything perfect night
515,The food is very good for your typical bar food.,1,food good typical bar food
516,it was a drive to get there.,0,drive get
517,"At first glance it is a lovely bakery cafe - nice ambiance, clean, friendly staff.",1,first glance lovely bakery cafe nice ambiance clean friendly staff
518,"Anyway, I do not think i will go back there.",0,anyway think go back
519,"Point your finger at any item on the menu, order it and you won't be disappointed.",1,point finger item menu order wont disappoint
520,"Oh this is such a thing of beauty, this restaurant.",1,oh thing beauty restaurant
521,If you haven't gone here GO NOW!,1,havent go go
522,"A greasy, unhealthy meal.",0,greasy unhealthy meal
523,first time there and might just be the last.,0,first time might last
524,Those burgers were amazing.,1,burger amaze
525,"Similarly, the delivery man did not say a word of apology when our food was 45 minutes late.",0,similarly delivery man say word apology food 45 minute late
526,And it was way to expensive.,0,way expensive
527,"Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.",1,sure order dessert even need pack togo tiramisu cannoli die
528,This was my first time and I can't wait until the next.,1,first time cant wait next
529,The bartender was also nice.,1,bartender also nice
530,Everything was good and tasty!,1,everything good tasty
531,This place is two thumbs up....way up.,1,place two thumb upway
532,"The best place in Vegas for breakfast (just check out a Sat, or Sun.",1,best place vega breakfast check sit sun
533,"If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.",1,love authentic mexican food want whole bunch interest yet delicious meat choose need try place
534,Terrible management.,0,terrible management
535,An excellent new restaurant by an experienced Frenchman.,1,excellent new restaurant experience frenchman
536,If there were zero stars I would give it zero stars.,0,zero star would give zero star
537,"Great steak, great sides, great wine, amazing desserts.",1,great steak great side great wine amazing dessert
538,Worst martini ever!,0,bad martini ever
539,The steak and the shrimp are in my opinion the best entrees at GC.,1,steak shrimp opinion best entree gc
540,I had the opportunity today to sample your amazing pizzas!,1,opportunity today sample amaze pizza
541,We waited for thirty minutes to be seated (although there were 8 vacant tables and we were the only folks waiting).,0,wait thirty minute seat although 8 vacant table folk wait
542,The yellowtail carpaccio was melt in your mouth fresh.,1,yellowtail carpaccio melt mouth fresh
543,I won't try going back there even if it's empty.,0,wont try go back even empty
544,"No, I'm going to eat the potato that I found some strangers hair in it.",0,im go eat potato find stranger hair
545,Just spicy enough.. Perfect actually.,1,spicy enough perfect actually
546,Last night was my second time dining here and I was so happy I decided to go back!,1,last night second time din happy decide go back
547,"not even a ""hello, we will be right with you.""",0,even hello right
548,The desserts were a bit strange.,0,dessert bit strange
549,My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.,1,boyfriend come first time recent trip vega could pleased quality food service
550,"I really do recommend this place, you can go wrong with this donut place!",1,really recommend place go wrong donut place
551,Nice ambiance.,1,nice ambiance
552,I would recommend saving room for this!,1,would recommend save room
553,I guess maybe we went on an off night but it was disgraceful.,0,guess maybe go night disgraceful
554,"However, my recent experience at this particular location was not so good.",0,however recent experience particular location good
555,"I know this is not like the other restaurants at all, something is very off here!",0,know like restaurant something
556,AVOID THIS ESTABLISHMENT!,0,avoid establishment
557,I think this restaurant suffers from not trying hard enough.,0,think restaurant suffers try hard enough
558,All of the tapas dishes were delicious!,1,tapa dish delicious
559,I *heart* this place.,1,heart place
560,My salad had a bland vinegrette on the baby greens and hearts of Palm.,0,salad bland vinegrette baby green heart palm
561,After two I felt disgusting.,0,two felt disgust
562,A good time!,1,good time
563,I believe that this place is a great stop for those with a huge belly and hankering for sushi.,1,believe place great stop huge belly hanker sushi
564,Generous portions and great taste.,1,generous portion great taste
565,I will never go back to this place and will never ever recommended this place to anyone!,0,never go back place never ever recommended place anyone
566,"The servers went back and forth several times, not even so much as an ""Are you being helped?""",0,server go back forth several time even much help
567,Food was delicious!,1,food delicious
568,AN HOUR... seriously?,0,hour seriously
569,I consider this theft.,0,consider theft
570,Eew... This location needs a complete overhaul.,0,eew location need complete overhaul
571,We recently witnessed her poor quality of management towards other guests as well.,0,recently witness poor quality management towards guest well
572,Waited and waited and waited.,0,wait wait waited
573,"He also came back to check on us regularly, excellent service.",1,also come back check u regularly excellent service
574,Our server was super nice and checked on us many times.,1,server super nice check u many time
575,"The pizza tasted old, super chewy in not a good way.",0,pizza taste old super chewy good way
576,I swung in to give them a try but was deeply disappointed.,0,swung give try deeply disappoint
577,Service was good and the company was better!,1,service good company well
578,The staff are also very friendly and efficient.,1,staff also friendly efficient
579,"As for the service: I'm a fan, because it's quick and you're being served by some nice folks.",1,service im fan quick youre serve nice folk
580,Boy was that sucker dry!!.,0,boy sucker dry
581,Over rated.,0,rat
582,"If you look for authentic Thai food, go else where.",0,look authentic thai food go else
583,Their steaks are 100% recommended!,1,steak 100 recommend
584,After I pulled up my car I waited for another 15 minutes before being acknowledged.,0,pulled car wait another 15 minute acknowledge
585,Great food and great service in a clean and friendly setting.,1,great food great service clean friendly set
586,"All in all, I can assure you I'll be back.",1,assure ill back
587,I hate those things as much as cheap quality black olives.,0,hate thing much cheap quality black olive
588,"My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.",1,breakfast perpared great beautiful presentation 3 giant slice toast lightly dust powdered sugar
589,The kids play area is NASTY!,0,kid play area nasty
590,Great place fo take out or eat in.,1,great place fo take eat
591,The waitress was friendly and happy to accomodate for vegan/veggie options.,1,waitress friendly happy accomodate veganveggie option
592,OMG I felt like I had never eaten Thai food until this dish.,1,omg felt like never eat thai food dish
593,"It was extremely ""crumby"" and pretty tasteless.",0,extremely crumby pretty tasteless
594,It was a pale color instead of nice and char and has NO flavor.,0,pale color instead nice char flavor
595,The croutons also taste homemade which is an extra plus.,1,crouton also taste homemade extra plus
596,I got home to see the driest damn wings ever!,0,get home see dry damn wing ever
597,It'll be a regular stop on my trips to Phoenix!,1,itll regular stop trip phoenix
598,I really enjoyed Crema Café before they expanded; I even told friends they had the BEST breakfast.,1,really enjoy crema café expand even told friend best breakfast
599,Not good for the money.,0,good money
600,I miss it and wish they had one in Philadelphia!,1,miss wish one philadelphia
601,"We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.",0,get sit fairly fast end wait 40 minute place order another 30 minute food arrive
602,They also have the best cheese crisp in town.,1,also best cheese crisp town
603,"Good value, great food, great service.",1,good value great food great service
604,Couldn't ask for a more satisfying meal.,1,couldnt ask satisfy meal
605,The food is good.,1,food good
606,It was awesome.,1,awesome
607,I just wanted to leave.,0,want leave
608,We made the drive all the way from North Scottsdale... and I was not one bit disappointed!,1,make drive way north scottsdale one bit disappointed
609,I will not be eating there again.,0,eat
610,!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!,0,owner really really need quit soooooo cheap let wrap freak sandwich two paper one
611,I checked out this place a couple years ago and was not impressed.,0,checked place couple year ago impress
612,"The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy.",0,chicken get definitely reheat ok wedge cold soggy
613,"Sorry, I will not be getting food from here anytime soon :(",0,sorry get food anytime soon
614,An absolute must visit!,1,absolute must visit
615,The cow tongue and cheek tacos are amazing.,1,cow tongue cheek taco amaze
616,My friend did not like his Bloody Mary.,0,friend like bloody mary
617,"Despite how hard I rate businesses, its actually rare for me to give a 1 star.",0,despite hard rate business actually rare give 1 star
618,They really want to make your experience a good one.,1,really want make experience good one
619,I will not return.,0,return
620,I had the chicken Pho and it tasted very bland.,0,chicken pho taste bland
621,Very disappointing!!!,0,disappoint
622,The grilled chicken was so tender and yellow from the saffron seasoning.,1,grill chicken tender yellow saffron season
623,"a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.",0,drive thru mean want wait around half hour food somehow end go make u wait wait
624,Pretty awesome place.,1,pretty awesome place
625,Ambience is perfect.,1,ambience perfect
626,Best of luck to the rude and non-customer service focused new management.,0,best luck rude noncustomer service focus new management
627,Any grandmother can make a roasted chicken better than this one.,0,grandmother make roasted chicken well one
628,I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself.,0,ask multiple time wine list time ignore go hostess get one
629,"The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!",1,staff always super friendly helpful especially cool bring two small boy baby
630,Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !,1,four star food guy blue shirt great vibe still let u eat
631,The roast beef sandwich tasted really good!,1,roast beef sandwich taste really good
632,"Same evening, him and I are both drastically sick.",0,even drastically sick
633,High-quality chicken on the chicken Caesar salad.,1,highquality chicken chicken caesar salad
634,Ordered burger rare came in we'll done.,0,order burger rare come well do
635,We were promptly greeted and seated.,1,promptly greet seat
636,Tried to go here for lunch and it was a madhouse.,0,try go lunch madhouse
637,"I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.",1,proven dead wrong sushi bar quality great service fast food impeccable
638,"After waiting an hour and being seated, I was not in the greatest of moods.",0,wait hour seat great mood
639,This is a good joint.,1,good joint
640,The Macarons here are insanely good.,1,macarons insanely good
641,I'm not eating here!,0,im eat
642,"Our waiter was very attentive, friendly, and informative.",1,waiter attentive friendly informative
643,Maybe if they weren't cold they would have been somewhat edible.,0,maybe werent cold would somewhat edible
644,This place has a lot of promise but fails to deliver.,0,place lot promise fail deliver
645,Very bad Experience!,0,bad experience
646,What a mistake.,0,mistake
647,Food was average at best.,0,food average best
648,Great food.,1,great food
649,We won't be going back anytime soon!,0,wont go back anytime soon
650,Very Very Disappointed ordered the $35 Big Bay Plater.,0,disappoint order 35 big bay plater
651,Great place to relax and have an awesome burger and beer.,1,great place relax awesome burger beer
652,It is PERFECT for a sit-down family meal or get together with a few friends.,1,perfect sitdown family meal get together friend
653,"Not much flavor to them, and very poorly constructed.",0,much flavor poorly construct
654,The patio seating was very comfortable.,1,patio seat comfortable
655,The fried rice was dry as well.,0,fried rice dry well
656,Hands down my favorite Italian restaurant!,1,hand favorite italian restaurant
657,"That just SCREAMS ""LEGIT"" in my book...somethat's also pretty rare here in Vegas.",1,scream legit booksomethats also pretty rare vega
658,It was just not a fun experience.,1,fun experience
659,The atmosphere was great with a lovely duo of violinists playing songs we requested.,1,atmosphere great lovely duo violinist play song request
660,"I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).",1,personally love hummus pita baklava falafel baba ganoush amazing eggplant
661,"Very convenient, since we were staying at the MGM!",1,convenient since stay mgm
662,The owners are super friendly and the staff is courteous.,1,owner super friendly staff courteous
663,Both great!,1,great
664,Eclectic selection.,1,eclectic selection
665,The sweet potato tots were good but the onion rings were perfection or as close as I have had.,1,sweet potato tot good onion ring perfection close
666,The staff was very attentive.,1,staff attentive
667,And the chef was generous with his time (even came around twice so we can take pictures with him).,1,chef generous time even come around twice take picture
668,"The owner used to work at Nobu, so this place is really similar for half the price.",1,owner use work nobu place really similar half price
669,Google mediocre and I imagine Smashburger will pop up.,0,google mediocre imagine smashburger pop
670,dont go here.,0,dont go
671,I promise they won't disappoint.,1,promise wont disappoint
672,As a sushi lover avoid this place by all means.,0,sushi lover avoid place mean
673,What a great double cheeseburger!,1,great double cheeseburger
674,Awesome service and food.,1,awesome service food
675,A fantastic neighborhood gem !!!,1,fantastic neighborhood gem
676,I can't wait to go back.,1,cant wait go back
677,The plantains were the worst I've ever tasted.,0,plantain worst ive ever taste
678,It's a great place and I highly recommend it.,1,great place highly recommend
679,Service was slow and not attentive.,0,service slow attentive
680,"I gave it 5 stars then, and I'm giving it 5 stars now.",1,give 5 star im give 5 star
681,Your staff spends more time talking to themselves than me.,0,staff spend time talk
682,Dessert: Panna Cotta was amazing.,1,dessert panna cotta amaze
683,"Very good food, great atmosphere.1",1,good food great atmosphere1
684,Damn good steak.,1,damn good steak
685,Total brunch fail.,0,total brunch fail
686,"Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.",1,price reasonable flavor spot sauce home make slaw drench mayo
687,"The decor is nice, and the piano music soundtrack is pleasant.",1,decor nice piano music soundtrack pleasant
688,The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!,1,steak amazingrge fillet relleno best seafood plate ever
689,"Good food , good service .",1,good food good service
690,It was absolutely amazing.,1,absolutely amaze
691,"I probably won't be back, to be honest.",0,probably wont back honest
692,will definitely be back!,1,definitely back
693,The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,1,sergeant pepper beef sandwich auju sauce excellent sandwich well
694,"Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I've tried so far and they're all good.",1,hawaiian breeze mango magic pineapple delight smoothy ive try far theyre good
695,Went for lunch - service was slow.,0,go lunch service slow
696,"We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.",0,much say place walk expect amazing quickly disappoint
697,I was mortified.,0,mortify
698,"Needless to say, we will never be back here again.",0,needless say never back
699,"Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.",0,anyways food definitely filling price pay expect
700,"The chips that came out were dripping with grease, and mostly not edible.",0,chip come drip grease mostly edible
701,I wasn't really impressed with Strip Steak.,0,wasnt really impressed strip steak
702,Have been going since 2007 and every meal has been awesome!!,1,go since 2007 every meal awesome
703,Our server was very nice and attentive as were the other serving staff.,1,server nice attentive serving staff
704,The cashier was friendly and even brought the food out to me.,1,cashier friendly even bring food
705,I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.,0,work hospitality industry paradise valley refrain recommend cibo longer
706,The atmosphere here is fun.,1,atmosphere fun
707,Would not recommend to others.,0,would recommend others
708,"Service is quick and even ""to go"" orders are just like we like it!",1,service quick even go order like like
709,"I mean really, how do you get so famous for your fish and chips when it's so terrible!?!",0,mean really get famous fish chip terrible
710,"That said, our mouths and bellies were still quite pleased.",1,say mouth belly still quite pleased
711,Not my thing.,0,thing
712,2 Thumbs Up!!,1,2 thumb
713,If you are reading this please don't go there.,0,read please dont go
714,"I loved the grilled pizza, reminded me of legit Italian pizza.",1,love grilled pizza remind legit italian pizza
715,Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!,1,pro large seat area nice bar area great simple drink menu best brick oven pizza homemade dough
716,They have a really nice atmosphere.,1,really nice atmosphere
717,Tonight I had the Elk Filet special...and it sucked.,0,tonight elk filet specialand suck
718,"After one bite, I was hooked.",1,one bite hook
719,We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.,0,order old classic new dish go time sorely disappoint everything
720,"Cute, quaint, simple, honest.",1,cute quaint simple honest
721,The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.,1,chicken deliciously season perfect fry outside moist chicken inside
722,"The food was great as always, compliments to the chef.",1,food great always compliment chef
723,Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,1,special thanks dylan recommendation order yummy tummy
724,Awesome selection of beer.,1,awesome selection beer
725,Great food and awesome service!,1,great food awesome service
726,"One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.",1,one nice thing add gratuity bill since party large 6 8 didnt expect tip
727,A FLY was in my apple juice.. A FLY!!!!!!!!,0,fly apple juice fly
728,The Han Nan Chicken was also very tasty.,1,han nan chicken also tasty
729,"As for the service, I thought it was good.",1,service think good
730,"The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.",0,food barely lukewarm must sit wait server bring u
731,Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.,0,ryans bar definitely one edinburgh establishment wont revisit
732,Nicest Chinese restaurant I've been in a while.,1,nice chinese restaurant ive
733,"Overall, I like there food and the service.",1,overall like food service
734,They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,1,also serve indian naan bread hummus spicy pine nut sauce world
735,"Probably never coming back, and wouldn't recommend it.",0,probably never come back wouldnt recommend
736,"Friend's pasta -- also bad, he barely touched it.",0,friend pasta also bad barely touch
737,"Try them in the airport to experience some tasty food and speedy, friendly service.",1,try airport experience tasty food speedy friendly service
738,I love the decor with the Chinese calligraphy wall paper.,1,love decor chinese calligraphy wall paper
739,Never had anything to complain about here.,1,never anything complain
740,The restaurant is very clean and has a family restaurant feel to it.,1,restaurant clean family restaurant feel
741,It was way over fried.,0,way fry
742,I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.,0,im sure long stood long enough begin feel awkwardly place
743,"When I opened the sandwich, I was impressed, but not in a good way.",0,open sandwich impress good way
744,Will not be back!,0,back
745,There was a warm feeling with the service and I felt like their guest for a special treat.,1,warm feeling service felt like guest special treat
746,An extensive menu provides lots of options for breakfast.,1,extensive menu provide lot option breakfast
747,"I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.",1,always order vegetarian menu dinner wide array option choose
748,"I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!",0,watched price inflate portion get small management attitude grow rapidly
749,Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.,1,wonderful lil tapa ambience make feel warm fuzzy inside
750,"I got to enjoy the seafood salad, with a fabulous vinegrette.",1,get enjoy seafood salad fabulous vinegrette
751,"The wontons were thin, not thick and chewy, almost melt in your mouth.",1,wonton thin thick chewy almost melt mouth
752,"Level 5 spicy was perfect, where spice didn't over-whelm the soup.",1,level 5 spicy perfect spice didnt overwhelm soup
753,We were sat right on time and our server from the get go was FANTASTIC!,1,sat right time server get go fantastic
754,"Main thing I didn't enjoy is that the crowd is of older crowd, around mid 30s and up.",0,main thing didnt enjoy crowd old crowd around mid 30
755,"When I'm on this side of town, this will definitely be a spot I'll hit up again!",1,im side town definitely spot ill hit
756,I had to wait over 30 minutes to get my drink and longer to get 2 arepas.,0,wait 30 minute get drink long get 2 arepas
757,This is a GREAT place to eat!,1,great place eat
758,The jalapeno bacon is soooo good.,1,jalapeno bacon soooo good
759,The service was poor and thats being nice.,0,service poor thats nice
760,"Food was good, service was good, Prices were good.",1,food good service good price good
761,The place was not clean and the food oh so stale!,0,place clean food oh stale
762,"The chicken dishes are OK, the beef is like shoe leather.",0,chicken dish ok beef like shoe leather
763,But the service was beyond bad.,0,service beyond bad
764,"I'm so happy to be here!!!""",1,im happy
765,Tasted like dirt.,0,taste like dirt
766,One of the few places in Phoenix that I would definately go back to again .,1,one place phoenix would definately go back
767,The block was amazing.,1,block amazing
768,"It's close to my house, it's low-key, non-fancy, affordable prices, good food.",1,close house lowkey nonfancy affordable price good food
769,* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!,1,hot sour egg flower soup absolutely 5 star
770,My sashimi was poor quality being soggy and tasteless.,0,sashimi poor quality soggy tasteless
771,Great time - family dinner on a Sunday night.,1,great time family dinner sunday night
772,"the food is not tasty at all, not to say its ""real traditional Hunan style"".",0,food tasty say real traditional hunan style
773,"What did bother me, was the slow service.",0,bother slow service
774,The flair bartenders are absolutely amazing!,1,flair bartender absolutely amaze
775,Their frozen margaritas are WAY too sugary for my taste.,0,frozen margarita way sugary taste
776,These were so good we ordered them twice.,1,good order twice
777,So in a nutshell: 1) The restaraunt smells like a combination of a dirty fish market and a sewer.,0,nutshell 1 restaraunt smell like combination dirty fish market sewer
778,My girlfriend's veal was very bad.,0,girlfriend veal bad
779,"Unfortunately, it was not good.",0,unfortunately good
780,I had a pretty satifying experience.,1,pretty satifying experience
781,Join the club and get awesome offers via email.,1,join club get awesome offer via email
782,"Perfect for someone (me) who only likes beer ice cold, or in this case, even colder.",1,perfect someone like beer ice cold case even colder
783,Bland and flavorless is a good way of describing the barely tepid meat.,0,bland flavorless good way describe barely tepid meat
784,"The chains, which I'm no fan of, beat this place easily.",0,chain im fan beat place easily
785,The nachos are a MUST HAVE!,1,nacho must
786,We will not be coming back.,0,come back
787,"I don't have very many words to say about this place, but it does everything pretty well.",1,dont many word say place everything pretty well
788,"The staff is super nice and very quick even with the crazy crowds of the downtown juries, lawyers, and court staff.",1,staff super nice quick even crazy crowd downtown jury lawyer court staff
789,"Great atmosphere, friendly and fast service.",1,great atmosphere friendly fast service
790,When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.,1,receive pita huge lot meat thumb
791,Once your food arrives it's meh.,0,food arrives meh
792,Paying $7.85 for a hot dog and fries that looks like it came out of a kid's meal at the Wienerschnitzel is not my idea of a good meal.,0,pay 785 hot dog fry look like come kid meal wienerschnitzel idea good meal
793,The classic Maine Lobster Roll was fantastic.,1,classic maine lobster roll fantastic
794,"My brother in law who works at the mall ate here same day, and guess what he was sick all night too.",0,brother law work mall ate day guess sick night
795,So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.,1,good go review place twice hereas tribute place tribute event hold last night
796,"The chips and salsa were really good, the salsa was very fresh.",1,chip salsa really good salsa fresh
797,This place is great!!!!!!!!!!!!!!,1,place great
798,Mediocre food.,0,mediocre food
799,Once you get inside you'll be impressed with the place.,1,get inside youll impress place
800,I'm super pissd.,0,im super pissd
801,And service was super friendly.,1,service super friendly
802,Why are these sad little vegetables so overcooked?,0,sad little vegetable overcook
803,This place was such a nice surprise!,1,place nice surprise
804,They were golden-crispy and delicious.,1,goldencrispy delicious
805,"I had high hopes for this place since the burgers are cooked over a charcoal grill, but unfortunately the taste fell flat, way flat.",0,high hope place since burger cook charcoal grill unfortunately taste fell flat way flat
806,I could eat their bruschetta all day it is devine.,1,could eat bruschetta day devine
807,Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food.,0,single employee come see ok even need water refill finally serve u food
808,"Lastly, the mozzarella sticks, they were the best thing we ordered.",1,lastly mozzarella stick best thing order
809,"The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was.",1,first time ever come amazing experience still tell people awesome duck
810,The server was very negligent of our needs and made us feel very unwelcome... I would not suggest this place!,0,server negligent need make u feel unwelcome would suggest place
811,The service was terrible though.,0,service terrible though
812,"This place is overpriced, not consistent with their boba, and it really is OVERPRICED!",0,place overprice consistent boba really overprice
813,It was packed!!,0,packed
814,I love this place.,1,love place
815,I can say that the desserts were yummy.,1,say dessert yummy
816,The food was terrible.,0,food terrible
817,The seasonal fruit was fresh white peach puree.,1,seasonal fruit fresh white peach puree
818,It kept getting worse and worse so now I'm officially done.,0,kept get bad bad im officially do
819,This place should honestly be blown up.,0,place honestly blow
820,But I definitely would not eat here again.,0,definitely would eat
821,Do not waste your money here!,0,waste money
822,I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes.,1,love put food nice plastic container oppose cram little paper takeout box
823,The crêpe was delicate and thin and moist.,1,crêpe delicate thin moist
824,Awful service.,0,awful service
825,Won't ever go here again.,0,wont ever go
826,Food quality has been horrible.,0,food quality horrible
827,For that price I can think of a few place I would have much rather gone.,0,price think place would much rather go
828,The service here is fair at best.,0,service fair best
829,"I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.",0,love sushi find kabuki overprice overhip underservices
830,Do yourself a favor and stay away from this dish.,0,favor stay away dish
831,Very poor service.,0,poor service
832,No one at the table thought the food was above average or worth the wait that we had for it.,0,one table think food average worth wait
833,"Best service and food ever, Maria our server was so good and friendly she made our day.",1,best service food ever maria server good friendly make day
834,They were excellent.,1,excellent
835,I paid the bill but did not tip because I felt the server did a terrible job.,0,pay bill tip felt server terrible job
836,Just had lunch here and had a great experience.,1,lunch great experience
837,I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.,0,never bland food surprise consider article read focus much spice flavor
838,Food is way overpriced and portions are fucking small.,0,food way overprice portion fuck small
839,I recently tried Caballero's and I have been back every week since!,1,recently try caballeros back every week since
840,"for 40 bucks a head, i really expect better food.",0,40 buck head really expect good food
841,The food came out at a good pace.,1,food come good pace
842,"I ate there twice on my last visit, and especially enjoyed the salmon salad.",1,ate twice last visit especially enjoyed salmon salad
843,I won't be back.,0,wont back
844,We could not believe how dirty the oysters were!,0,could believe dirty oyster
845,This place deserves no stars.,0,place deserve star
846,I would not recommend this place.,0,would recommend place
847,"In fact I'm going to round up to 4 stars, just because she was so awesome.",1,fact im go round 4 star awesome
848,"To my disbelief, each dish qualified as the worst version of these foods I have ever tasted.",0,disbelief dish qualify bad version food ever taste
849,"Bad day or not, I have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise!!",0,bad day low tolerance rude customer service people job nice polite wash dish otherwise
850,the potatoes were great and so was the biscuit.,1,potato great biscuit
851,I probably would not go here again.,0,probably would go
852,So flavorful and has just the perfect amount of heat.,1,flavorful perfect amount heat
853,The price is reasonable and the service is great.,1,price reasonable service great
854,"The Wife hated her meal (coconut shrimp), and our friends really did not enjoy their meals, either.",0,wife hat meal coconut shrimp friend really enjoy meal either
855,My fella got the huevos rancheros and they didn't look too appealing.,0,fella get huevos rancheros didnt look appeal
856,"Went in for happy hour, great list of wines.",1,go happy hour great list wine
857,Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!,1,may say buffet pricey think get pay place get quite lot
858,I probably won't be coming back here.,0,probably wont come back
859,Worst food/service I've had in a while.,0,bad foodservice ive
