,text,sentiment,clean_message
1178,"Not a weekly haunt, but definitely a place to come back to every once in a while.",1,not a weekli haunt but definit a place to come back to everi onc in a while
1184,"Love this place, hits the spot when I want something healthy but not lacking in quantity or flavor.",1,love thi place hit the spot when i want someth healthi but not lack in quantiti or flavor
1185,I ordered the Lemon raspberry ice cocktail which was also incredible.,1,i order the lemon raspberri ice cocktail which be also incred
1187,Interesting decor.,1,interest decor
1188,What I really like there is the crepe station.,1,what i realli like there be the crepe station
1189,"Also were served hot bread and butter, and home made potato chips with bacon bits on top....very original and very good.",1,also be serv hot bread and butter and home make potato chip with bacon bit on topveri origin and veri good
1190,you can watch them preparing the delicious food!),1,you can watch them prepar the delici food
1191,Both of the egg rolls were fantastic.,1,both of the egg roll be fantast
1193,"I had a salad with the wings, and some ice cream for dessert and left feeling quite satisfied.",1,i have a salad with the wing and some ice cream for dessert and leav feel quit satisfi
1195,The best place to go for a tasty bowl of Pho!,1,the best place to go for a tasti bowl of pho
1198,Very friendly staff.,1,veri friendli staff
1199,It is worth the drive.,1,it be worth the drive
1200,"I had heard good things about this place, but it exceeding every hope I could have dreamed of.",1,i have hear good thing about thi place but it exceed everi hope i could have dream of
1201,Food was great and so was the serivce!,1,food be great and so be the serivc
1203,Great brunch spot.,1,great brunch spot
1204,Service is friendly and inviting.,1,servic be friendli and invit
1205,Very good lunch spot.,1,veri good lunch spot
1209,"The sides are delish - mixed mushrooms, yukon gold puree, white corn - beateous.",1,the side be delish mix mushroom yukon gold pure white corn beateou
1212,My friend loved the salmon tartar.,1,my friend love the salmon tartar
1214,Extremely Tasty!,1,extrem tasti
1215,Waitress was good though!,1,waitress be good though
1217,The Jamaican mojitos are delicious.,1,the jamaican mojito be delici
1219,- the food is rich so order accordingly.,1,the food be rich so order accordingli
1225,I loved the bacon wrapped dates.,1,i love the bacon wrap date
1226,This is an unbelievable BARGAIN!,1,thi be an unbeliev bargain
1227,The folks at Otto always make us feel so welcome and special.,1,the folk at otto alway make u feel so welcom and special
1229,This is the place where I first had pho and it was amazing!!,1,thi be the place where i first have pho and it be amaz
1230,This wonderful experience made this place a must-stop whenever we are in town again.,1,thi wonder experi make thi place a muststop whenev we be in town again
1232,Very very fun chef.,1,veri veri fun chef
1234,Great place to have a couple drinks and watch any and all sporting events as the walls are covered with TV's.,1,great place to have a coupl drink and watch ani and all sport event a the wall be cover with tv
1237,"I'd say that would be the hardest decision... Honestly, all of M's dishes taste how they are supposed to taste (amazing).",1,id say that would be the hard decis honestli all of m dish tast how they be suppos to tast amaz
1239,"Everyone is very attentive, providing excellent customer service.",1,everyon be veri attent provid excel custom servic
1241,Now this dish was quite flavourful.,1,now thi dish be quit flavour
1246,"Seriously flavorful delights, folks.",1,serious flavor delight folk
1247,Much better than the other AYCE sushi place I went to in Vegas.,1,much good than the other ayc sushi place i go to in vega
1248,The lighting is just dark enough to set the mood.,1,the light be just dark enough to set the mood
1250,Owner's are really great people.!,1,owner be realli great peopl
1252,The Greek dressing was very creamy and flavorful.,1,the greek dress be veri creami and flavor
1254,Now the pizza itself was good the peanut sauce was very tasty.,1,now the pizza itself be good the peanut sauc be veri tasti
1255,We had 7 at our table and the service was pretty fast.,1,we have 7 at our tabl and the servic be pretti fast
1256,Fantastic service here.,1,fantast servic here
1258,They know how to make them here.,1,they know how to make them here
1260,I hope this place sticks around.,1,i hope thi place stick around
1262,The restaurant atmosphere was exquisite.,1,the restaur atmospher be exquisit
1263,"Good service, very clean, and inexpensive, to boot!",1,good servic veri clean and inexpens to boot
1264,The seafood was fresh and generous in portion.,1,the seafood be fresh and gener in portion
1265,"Plus, it's only 8 bucks.",1,plu it onli 8 buck
1267,"Thus far, have only visited twice and the food was absolutely delicious each time.",1,thu far have onli visit twice and the food be absolut delici each time
1268,Just as good as when I had it more than a year ago!,1,just as good a when i have it more than a year ago
1270,The Veggitarian platter is out of this world!,1,the veggitarian platter be out of thi world
1271,You cant go wrong with any of the food here.,1,you cant go wrong with ani of the food here
1272,You can't beat that.,1,you cant beat that
1273,"Stopped by this place while in Madison for the Ironman, very friendly, kind staff.",1,stop by thi place while in madison for the ironman veri friendli kind staff
1274,The chefs were friendly and did a good job.,1,the chef be friendli and do a good job
1276,I liked the patio and the service was outstanding.,1,i like the patio and the servic be outstand
1277,The goat taco didn't skimp on the meat and wow what FLAVOR!,1,the goat taco didnt skimp on the meat and wow what flavor
1280,I went to Bachi Burger on a friend's recommendation and was not disappointed.,1,i go to bachi burger on a friend recommend and be not disappoint
1284,I would definitely recommend the wings as well as the pizza.,1,i would definit recommend the wing as well a the pizza
1285,Great Pizza and Salads!,1,great pizza and salad
1288,This place is amazing!,1,thi place be amaz
1292,"The staff is great, the food is delish, and they have an incredible beer selection.",1,the staff be great the food be delish and they have an incred beer select
1294,I didn't know pulled pork could be soooo delicious.,1,i didnt know pull pork could be soooo delici
1295,"You get incredibly fresh fish, prepared with care.",1,you get incred fresh fish prepar with care
1297,I love the fact that everything on their menu is worth it.,1,i love the fact that everyth on their menu be worth it
1299,The food was excellent and service was very good.,1,the food be excel and servic be veri good
1300,Good beer & drink selection and good food selection.,1,good beer drink select and good food select
1304,Good Service-check!,1,good servicecheck
1308,"In the summer, you can dine in a charming outdoor patio - so very delightful.",1,in the summer you can dine in a charm outdoor patio so veri delight
1309,I did not expect this to be so good!,1,i do not expect thi to be so good
1310,Fantastic food!,1,fantast food
1312,The food was very good.,1,the food be veri good
1314,"Great food for the price, which is very high quality and house made.",1,great food for the price which be veri high qualiti and hous make
1317,"Back to good BBQ, lighter fare, reasonable pricing and tell the public they are back to the old ways.",1,back to good bbq light fare reason price and tell the public they be back to the old way
1318,"And considering the two of us left there very full and happy for about $20, you just can't go wrong.",1,and consid the two of u leav there veri full and happi for about 20 you just cant go wrong
1319,All the bread is made in-house!,1,all the bread be make inhous
1322,Service was exceptional and food was a good as all the reviews.,1,servic be except and food be a good a all the review
1323,"A couple of months later, I returned and had an amazing meal.",1,a coupl of month later i return and have an amaz meal
1324,Favorite place in town for shawarrrrrrma!!!!!!,1,favorit place in town for shawarrrrrrma
1325,The black eyed peas and sweet potatoes... UNREAL!,1,the black eye pea and sweet potato unreal
1326,You won't be disappointed.,1,you wont be disappoint
1327,"They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still very good.",1,they could serv it with just the vinaigrett and it may make for a good overal dish but it be still veri good
1331,"Both of them were truly unbelievably good, and I am so glad we went back.",1,both of them be truli unbeliev good and i be so glad we go back
1332,"We had fantastic service, and were pleased by the atmosphere.",1,we have fantast servic and be pleas by the atmospher
1334,I love this place.,1,i love thi place
1335,Great service and food.,1,great servic and food
1338,"OMG, the food was delicioso!",1,omg the food be delicioso
1341,"Of all the dishes, the salmon was the best, but all were great.",1,of all the dish the salmon be the best but all be great
1342,The vegetables are so fresh and the sauce feels like authentic Thai.,1,the veget be so fresh and the sauc feel like authent thai
1343,It's worth driving up from Tucson!,1,it worth drive up from tucson
1345,Pretty good beer selection too.,1,pretti good beer select too
1346,"This place is like Chipotle, but BETTER.",1,thi place be like chipotl but good
1347,"Classy/warm atmosphere, fun and fresh appetizers, succulent steaks (Baseball steak!!!!!",1,classywarm atmospher fun and fresh appet succul steak basebal steak
1348,5 stars for the brick oven bread app!,1,5 star for the brick oven bread app
1349,"I have eaten here multiple times, and each time the food was delicious.",1,i have eat here multipl time and each time the food be delici
1352,Everyone is treated equally special.,1,everyon be treat equal special
1354,It was delicious!!!,1,it be delici
1355,"On the good side, the staff was genuinely pleasant and enthusiastic - a real treat.",1,on the good side the staff be genuin pleasant and enthusiast a real treat
1357,As always the evening was wonderful and the food delicious!,1,a alway the even be wonder and the food delici
1358,Best fish I've ever had in my life!,1,best fish ive ever have in my life
1359,(The bathroom is just next door and very nice.),1,the bathroom be just next door and veri nice
1361,This is an Outstanding little restaurant with some of the Best Food I have ever tasted.,1,thi be an outstand littl restaur with some of the best food i have ever tast
1362,Pretty cool I would say.,1,pretti cool i would say
1364,Server did a great job handling our large rowdy table.,1,server do a great job handl our larg rowdi tabl
1367,Would come back again if I had a sushi craving while in Vegas.,1,would come back again if i have a sushi crave while in vega
1368,"The staff are great, the ambiance is great.",1,the staff be great the ambianc be great
1369,He deserves 5 stars.,1,he deserv 5 star
1372,"The dining space is tiny, but elegantly decorated and comfortable.",1,the din space be tini but elegantli decor and comfort
1373,"They will customize your order any way you'd like, my usual is Eggplant with Green Bean stir fry, love it!",1,they will custom your order ani way youd like my usual be eggplant with green bean stir fri love it
1375,Best tacos in town by far!!,1,best taco in town by far
1377,"In an interesting part of town, this place is amazing.",1,in an interest part of town thi place be amaz
1381,They have great dinners.,1,they have great dinner
1382,The service was outshining & I definitely recommend the Halibut.,1,the servic be outshin i definit recommend the halibut
1386,I will come back here every time I'm in Vegas.,1,i will come back here everi time im in vega
1389,Def coming back to bowl next time,1,def come back to bowl next time
1390,"If you want healthy authentic or ethic food, try this place.",1,if you want healthi authent or ethic food tri thi place
1391,I will continue to come here on ladies night andddd date night ... highly recommend this place to anyone who is in the area (;,1,i will continu to come here on ladi night andddd date night highli recommend thi place to anyon who be in the area
1392,"I have been here several times in the past, and the experience has always been great.",1,i have be here sever time in the past and the experi have alway be great
1393,We walked away stuffed and happy about our first Vegas buffet experience.,1,we walk away stuff and happi about our first vega buffet experi
1394,Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria.,1,servic be excel and price be pretti reason consid thi be vega and locat insid the crystal shop mall by aria
1395,"To summarize... the food was incredible, nay, transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser.",1,to summar the food be incred nay transcend but noth bring me joy quit like the memori of the pneumat condiment dispens
1397,Kids pizza is always a hit too with lots of great side dish options for the kiddos!,1,kid pizza be alway a hit too with lot of great side dish option for the kiddo
1398,Service is perfect and the family atmosphere is nice to see.,1,servic be perfect and the famili atmospher be nice to see
1399,Cooked to perfection and the service was impeccable.,1,cook to perfect and the servic be impecc
1403,"Great place to eat, reminds me of the little mom and pop shops in the San Francisco Bay Area.",1,great place to eat remind me of the littl mom and pop shop in the san francisco bay area
1404,Today was my first taste of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible.,1,today be my first tast of a buldogi gourmet hot dog and i have to tell you it be more than i ever think possibl
1406,I'll definitely be in soon again.,1,ill definit be in soon again
1407,Food was really good and I got full petty fast.,1,food be realli good and i get full petti fast
1408,Service was fantastic.,1,servic be fantast
1410,I don't know what kind it is but they have the best iced tea.,1,i dont know what kind it be but they have the best ice tea
1411,"Come hungry, leave happy and stuffed!",1,come hungri leav happi and stuff
1413,I can assure you that you won't be disappointed.,1,i can assur you that you wont be disappoint
1417,I really enjoyed eating here.,1,i realli enjoy eat here
1418,First time going but I think I will quickly become a regular.,1,first time go but i think i will quickli becom a regular
1419,"Our server was very nice, and even though he looked a little overwhelmed with all of our needs, he stayed professional and friendly until the end.",1,our server be veri nice and even though he look a littl overwhelm with all of our need he stay profession and friendli until the end
1420,From what my dinner companions told me...everything was very fresh with nice texture and taste.,1,from what my dinner companion tell meeveryth be veri fresh with nice textur and tast
1425,No complaints!,1,no complaint
1426,This is some seriously good pizza and I'm an expert/connisseur on the topic.,1,thi be some serious good pizza and im an expertconnisseur on the topic
1429,These are the nicest restaurant owners I've ever come across.,1,these be the nice restaur owner ive ever come across
1431,We loved the biscuits!!!,1,we love the biscuit
1432,Service is quick and friendly.,1,servic be quick and friendli
1434,So absolutley fantastic.,1,so absolutley fantast
1436,definitely will come back here again.,1,definit will come back here again
1437,I like Steiners because it's dark and it feels like a bar.,1,i like steiner becaus it dark and it feel like a bar
1438,Wow very spicy but delicious.,1,wow veri spici but delici
1439,"If you're not familiar, check it out.",1,if your not familiar check it out
1441,I'd love to go back.,1,id love to go back
1442,"Anyway, this FS restaurant has a wonderful breakfast/lunch.",1,anyway thi f restaur have a wonder breakfastlunch
1444,Each day of the week they have a different deal and it's all so delicious!,1,each day of the week they have a differ deal and it all so delici
1445,"Not to mention the combination of pears, almonds and bacon is a big winner!",1,not to mention the combin of pear almond and bacon be a big winner
1448,"The food is delicious and just spicy enough, so be sure to ask for spicier if you prefer it that way.",1,the food be delici and just spici enough so be sure to ask for spici if you prefer it that way
1449,My ribeye steak was cooked perfectly and had great mesquite flavor.,1,my ribey steak be cook perfectli and have great mesquit flavor
1451,Food was so gooodd.,1,food be so gooodd
1456,"The food was very good and I enjoyed every mouthful, an enjoyable relaxed venue for couples small family groups etc.",1,the food be veri good and i enjoy everi mouth an enjoy relax venu for coupl small famili group etc
1457,Nargile - I think you are great.,1,nargil i think you be great
1458,Best tater tots in the southwest.,1,best tater tot in the southwest
1459,We loved the place.,1,we love the place
1461,The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.,1,the vanilla ice cream be creami and smooth while the profiterol chou pastri be fresh enough
1462,Im in AZ all the time and now have my new spot.,1,im in az all the time and now have my new spot
1464,The inside is really quite nice and very clean.,1,the insid be realli quit nice and veri clean
1465,The food was outstanding and the prices were very reasonable.,1,the food be outstand and the price be veri reason
1468,"Love the margaritas, too!",1,love the margarita too
1469,This was my first and only Vegas buffet and it did not disappoint.,1,thi be my first and onli vega buffet and it do not disappoint
1470,"Very good, though!",1,veri good though
1472,Great pork sandwich.,1,great pork sandwich
1476,We enjoy their pizza and brunch.,1,we enjoy their pizza and brunch
1477,The steaks are all well trimmed and also perfectly cooked.,1,the steak be all well trim and also perfectli cook
1478,We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.,1,we have a group of 70 when we claim we would onli have 40 and they handl u beauti
1479,I LOVED it!,1,i love it
1481,"This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.",1,thi place be a jewel in la vega and exactli what ive be hop to find in nearli ten year live here
1484,Delicious and I will absolutely be back!,1,delici and i will absolut be back
1485,"This isn't a small family restaurant, this is a fine dining establishment.",1,thi isnt a small famili restaur thi be a fine dine establish
1486,They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.,1,they have a toro tartar with a cavier that be extraordinari and i like the thinli slice wagyu with white truffl
1489,How awesome is that.,1,how awesom be that
1490,I will be back many times soon.,1,i will be back mani time soon
1491,The menu had so much good stuff on it i could not decide!,1,the menu have so much good stuff on it i could not decid
1493,CONCLUSION: Very filling meals.,1,conclus veri fill meal
1494,Their daily specials are always a hit with my group.,1,their daili special be alway a hit with my group
1496,The pancake was also really good and pretty large at that.,1,the pancak be also realli good and pretti larg at that
1497,"This was my first crawfish experience, and it was delicious!",1,thi be my first crawfish experi and it be delici
1498,Their monster chicken fried steak and eggs is my all time favorite.,1,their monster chicken fri steak and egg be my all time favorit
1499,Waitress was sweet and funny.,1,waitress be sweet and funni
1500,"I also had to taste my Mom's multi-grain pumpkin pancakes with pecan butter and they were amazing, fluffy, and delicious!",1,i also have to tast my mom multigrain pumpkin pancak with pecan butter and they be amaz fluffi and delici
1502,Cant say enough good things about this place.,1,cant say enough good thing about thi place
1503,The ambiance was incredible.,1,the ambianc be incred
1504,The waitress and manager are so friendly.,1,the waitress and manag be so friendli
1510,"I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here.",1,i dont each much pasta but i love the homemad hand make pasta and thin pizza here
1511,"Give it a try, you will be happy you did.",1,give it a tri you will be happi you do
1512,By far the BEST cheesecurds we have ever had!,1,by far the best cheesecurd we have ever have
1513,Reasonably priced also!,1,reason price also
1514,Everything was perfect the night we were in.,1,everyth be perfect the night we be in
1515,The food is very good for your typical bar food.,1,the food be veri good for your typic bar food
1517,"At first glance it is a lovely bakery cafe - nice ambiance, clean, friendly staff.",1,at first glanc it be a love bakeri cafe nice ambianc clean friendli staff
1519,"Point your finger at any item on the menu, order it and you won't be disappointed.",1,point your finger at ani item on the menu order it and you wont be disappoint
1520,"Oh this is such a thing of beauty, this restaurant.",1,oh thi be such a thing of beauti thi restaur
1521,If you haven't gone here GO NOW!,1,if you havent go here go now
1524,Those burgers were amazing.,1,those burger be amaz
1527,"Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.",1,be sure to order dessert even if you need to pack it togo the tiramisu and cannoli be both to die for
1528,This was my first time and I can't wait until the next.,1,thi be my first time and i cant wait until the next
1529,The bartender was also nice.,1,the bartend be also nice
1530,Everything was good and tasty!,1,everyth be good and tasti
1531,This place is two thumbs up....way up.,1,thi place be two thumb upway up
1532,"The best place in Vegas for breakfast (just check out a Sat, or Sun.",1,the best place in vega for breakfast just check out a sat or sun
1533,"If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.",1,if you love authent mexican food and want a whole bunch of interest yet delici meat to choos from you need to tri thi place
1535,An excellent new restaurant by an experienced Frenchman.,1,an excel new restaur by an experienc frenchman
1537,"Great steak, great sides, great wine, amazing desserts.",1,great steak great side great wine amaz dessert
1539,The steak and the shrimp are in my opinion the best entrees at GC.,1,the steak and the shrimp be in my opinion the best entre at gc
1540,I had the opportunity today to sample your amazing pizzas!,1,i have the opportun today to sampl your amaz pizza
1542,The yellowtail carpaccio was melt in your mouth fresh.,1,the yellowtail carpaccio be melt in your mouth fresh
1545,Just spicy enough.. Perfect actually.,1,just spici enough perfect actual
1546,Last night was my second time dining here and I was so happy I decided to go back!,1,last night be my second time din here and i be so happi i decid to go back
1549,My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.,1,my boyfriend and i come here for the first time on a recent trip to vega and could not have be more pleas with the qualiti of food and servic
1550,"I really do recommend this place, you can go wrong with this donut place!",1,i realli do recommend thi place you can go wrong with thi donut place
1551,Nice ambiance.,1,nice ambianc
1552,I would recommend saving room for this!,1,i would recommend save room for thi
1558,All of the tapas dishes were delicious!,1,all of the tapa dish be delici
1559,I *heart* this place.,1,i heart thi place
1562,A good time!,1,a good time
1563,I believe that this place is a great stop for those with a huge belly and hankering for sushi.,1,i believ that thi place be a great stop for those with a huge belli and hanker for sushi
1564,Generous portions and great taste.,1,gener portion and great tast
1567,Food was delicious!,1,food be delici
1573,"He also came back to check on us regularly, excellent service.",1,he also come back to check on u regularli excel servic
1574,Our server was super nice and checked on us many times.,1,our server be super nice and check on u mani time
1577,Service was good and the company was better!,1,servic be good and the compani be good
1578,The staff are also very friendly and efficient.,1,the staff be also veri friendli and effici
1579,"As for the service: I'm a fan, because it's quick and you're being served by some nice folks.",1,a for the servic im a fan becaus it quick and your be serv by some nice folk
1583,Their steaks are 100% recommended!,1,their steak be 100 recommend
1585,Great food and great service in a clean and friendly setting.,1,great food and great servic in a clean and friendli set
1586,"All in all, I can assure you I'll be back.",1,all in all i can assur you ill be back
1588,"My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.",1,my breakfast be perpar great with a beauti present of 3 giant slice of toast lightli dust with powder sugar
1590,Great place fo take out or eat in.,1,great place fo take out or eat in
1591,The waitress was friendly and happy to accomodate for vegan/veggie options.,1,the waitress be friendli and happi to accomod for veganveggi option
1592,OMG I felt like I had never eaten Thai food until this dish.,1,omg i felt like i have never eat thai food until thi dish
1595,The croutons also taste homemade which is an extra plus.,1,the crouton also tast homemad which be an extra plu
1597,It'll be a regular stop on my trips to Phoenix!,1,itll be a regular stop on my trip to phoenix
1598,I really enjoyed Crema Café before they expanded; I even told friends they had the BEST breakfast.,1,i realli enjoy crema café befor they expand i even tell friend they have the best breakfast
1600,I miss it and wish they had one in Philadelphia!,1,i miss it and wish they have one in philadelphia
1602,They also have the best cheese crisp in town.,1,they also have the best chees crisp in town
1603,"Good value, great food, great service.",1,good valu great food great servic
1604,Couldn't ask for a more satisfying meal.,1,couldnt ask for a more satisfi meal
1605,The food is good.,1,the food be good
1606,It was awesome.,1,it be awesom
1608,We made the drive all the way from North Scottsdale... and I was not one bit disappointed!,1,we make the drive all the way from north scottsdal and i be not one bit disappoint
1614,An absolute must visit!,1,an absolut must visit
1615,The cow tongue and cheek tacos are amazing.,1,the cow tongu and cheek taco be amaz
1618,They really want to make your experience a good one.,1,they realli want to make your experi a good one
1622,The grilled chicken was so tender and yellow from the saffron seasoning.,1,the grill chicken be so tender and yellow from the saffron season
1624,Pretty awesome place.,1,pretti awesom place
1625,Ambience is perfect.,1,ambienc be perfect
1629,"The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!",1,the staff be alway super friendli and help which be especi cool when you bring two small boy and a babi
1630,Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !,1,four star for the food the guy in the blue shirt for hi great vibe still let u in to eat
1631,The roast beef sandwich tasted really good!,1,the roast beef sandwich tast realli good
1633,High-quality chicken on the chicken Caesar salad.,1,highqual chicken on the chicken caesar salad
1635,We were promptly greeted and seated.,1,we be promptli greet and seat
1637,"I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.",1,i be prove dead wrong by thi sushi bar not onli becaus the qualiti be great but the servic be fast and the food impecc
1639,This is a good joint.,1,thi be a good joint
1640,The Macarons here are insanely good.,1,the macaron here be insan good
1642,"Our waiter was very attentive, friendly, and informative.",1,our waiter be veri attent friendli and inform
1648,Great food.,1,great food
1651,Great place to relax and have an awesome burger and beer.,1,great place to relax and have an awesom burger and beer
1652,It is PERFECT for a sit-down family meal or get together with a few friends.,1,it be perfect for a sitdown famili meal or get togeth with a few friend
1654,The patio seating was very comfortable.,1,the patio seat be veri comfort
1656,Hands down my favorite Italian restaurant!,1,hand down my favorit italian restaur
1657,"That just SCREAMS ""LEGIT"" in my book...somethat's also pretty rare here in Vegas.",1,that just scream legit in my booksomethat also pretti rare here in vega
1658,It was just not a fun experience.,1,it be just not a fun experi
1659,The atmosphere was great with a lovely duo of violinists playing songs we requested.,1,the atmospher be great with a love duo of violinist play song we request
1660,"I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).",1,i person love the hummu pita baklava falafel and baba ganoush it amaz what they do with eggplant
1661,"Very convenient, since we were staying at the MGM!",1,veri conveni sinc we be stay at the mgm
1662,The owners are super friendly and the staff is courteous.,1,the owner be super friendli and the staff be courteou
1663,Both great!,1,both great
1664,Eclectic selection.,1,eclect select
1665,The sweet potato tots were good but the onion rings were perfection or as close as I have had.,1,the sweet potato tot be good but the onion ring be perfect or as close a i have have
1666,The staff was very attentive.,1,the staff be veri attent
1667,And the chef was generous with his time (even came around twice so we can take pictures with him).,1,and the chef be gener with hi time even come around twice so we can take pictur with him
1668,"The owner used to work at Nobu, so this place is really similar for half the price.",1,the owner use to work at nobu so thi place be realli similar for half the price
1671,I promise they won't disappoint.,1,i promis they wont disappoint
1673,What a great double cheeseburger!,1,what a great doubl cheeseburg
1674,Awesome service and food.,1,awesom servic and food
1675,A fantastic neighborhood gem !!!,1,a fantast neighborhood gem
1676,I can't wait to go back.,1,i cant wait to go back
1678,It's a great place and I highly recommend it.,1,it a great place and i highli recommend it
1680,"I gave it 5 stars then, and I'm giving it 5 stars now.",1,i give it 5 star then and im give it 5 star now
1682,Dessert: Panna Cotta was amazing.,1,dessert panna cotta be amaz
1683,"Very good food, great atmosphere.1",1,veri good food great atmosphere1
1684,Damn good steak.,1,damn good steak
1686,"Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.",1,price be veri reason flavor be spot on the sauc be home make and the slaw be not drench in mayo
1687,"The decor is nice, and the piano music soundtrack is pleasant.",1,the decor be nice and the piano music soundtrack be pleasant
1688,The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!,1,the steak be amazingrg fillet relleno be the best seafood plate i have ever have
1689,"Good food , good service .",1,good food good servic
1690,It was absolutely amazing.,1,it be absolut amaz
1692,will definitely be back!,1,will definit be back
1693,The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,1,the sergeant pepper beef sandwich with auju sauc be an excel sandwich as well
1694,"Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I've tried so far and they're all good.",1,hawaiian breez mango magic and pineappl delight be the smoothi that ive tri so far and theyr all good
1702,Have been going since 2007 and every meal has been awesome!!,1,have be go sinc 2007 and everi meal have be awesom
1703,Our server was very nice and attentive as were the other serving staff.,1,our server be veri nice and attent a be the other serv staff
1704,The cashier was friendly and even brought the food out to me.,1,the cashier be friendli and even bring the food out to me
1706,The atmosphere here is fun.,1,the atmospher here be fun
1708,"Service is quick and even ""to go"" orders are just like we like it!",1,servic be quick and even to go order be just like we like it
1710,"That said, our mouths and bellies were still quite pleased.",1,that say our mouth and belli be still quit pleas
1712,2 Thumbs Up!!,1,2 thumb up
1714,"I loved the grilled pizza, reminded me of legit Italian pizza.",1,i love the grill pizza remind me of legit italian pizza
1715,Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!,1,onli pro larg seat area nice bar area great simpl drink menu the best brick oven pizza with homemad dough
1716,They have a really nice atmosphere.,1,they have a realli nice atmospher
1718,"After one bite, I was hooked.",1,after one bite i be hook
1720,"Cute, quaint, simple, honest.",1,cute quaint simpl honest
1721,The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.,1,the chicken be delici season and have the perfect fri on the outsid and moist chicken on the insid
1722,"The food was great as always, compliments to the chef.",1,the food be great a alway compliment to the chef
1723,Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,1,special thank to dylan t for the recommend on what to order all yummi for my tummi
1724,Awesome selection of beer.,1,awesom select of beer
1725,Great food and awesome service!,1,great food and awesom servic
1726,"One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.",1,one nice thing be that they add gratuiti on the bill sinc our parti be larg than 6 or 8 and they didnt expect more tip than that
1728,The Han Nan Chicken was also very tasty.,1,the han nan chicken be also veri tasti
1729,"As for the service, I thought it was good.",1,a for the servic i think it be good
1732,Nicest Chinese restaurant I've been in a while.,1,nice chines restaur ive be in a while
1733,"Overall, I like there food and the service.",1,overal i like there food and the servic
1734,They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,1,they also now serv indian naan bread with hummu and some spici pine nut sauc that be out of thi world
1737,"Try them in the airport to experience some tasty food and speedy, friendly service.",1,tri them in the airport to experi some tasti food and speedi friendli servic
1738,I love the decor with the Chinese calligraphy wall paper.,1,i love the decor with the chines calligraphi wall paper
1739,Never had anything to complain about here.,1,never have anyth to complain about here
1740,The restaurant is very clean and has a family restaurant feel to it.,1,the restaur be veri clean and have a famili restaur feel to it
1745,There was a warm feeling with the service and I felt like their guest for a special treat.,1,there be a warm feel with the servic and i felt like their guest for a special treat
1746,An extensive menu provides lots of options for breakfast.,1,an extens menu provid lot of option for breakfast
1747,"I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.",1,i alway order from the vegetarian menu dure dinner which have a wide array of option to choos from
1749,Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.,1,wonder lil tapa and the ambienc make me feel all warm and fuzzi insid
1750,"I got to enjoy the seafood salad, with a fabulous vinegrette.",1,i get to enjoy the seafood salad with a fabul vinegrett
1751,"The wontons were thin, not thick and chewy, almost melt in your mouth.",1,the wonton be thin not thick and chewi almost melt in your mouth
1752,"Level 5 spicy was perfect, where spice didn't over-whelm the soup.",1,level 5 spici be perfect where spice didnt overwhelm the soup
1753,We were sat right on time and our server from the get go was FANTASTIC!,1,we be sat right on time and our server from the get go be fantast
1755,"When I'm on this side of town, this will definitely be a spot I'll hit up again!",1,when im on thi side of town thi will definit be a spot ill hit up again
1757,This is a GREAT place to eat!,1,thi be a great place to eat
1758,The jalapeno bacon is soooo good.,1,the jalapeno bacon be soooo good
1760,"Food was good, service was good, Prices were good.",1,food be good servic be good price be good
1764,"I'm so happy to be here!!!""",1,im so happi to be here
1766,One of the few places in Phoenix that I would definately go back to again .,1,one of the few place in phoenix that i would defin go back to again
